movieId,title,tmdbId
2701,Wild Wild West,
2702,Summer of Sam,
2706,American Pie,
2707,Arlington Road,
2708,"Autumn Tale, An (Conte d'automne)",
2709,Muppets From Space,
2710,"Blair Witch Project, The",
2712,Eyes Wide Shut,
2713,Lake Placid,
2716,Ghostbusters (a.k.a. Ghost Busters),
2717,Ghostbusters II,
2718,Drop Dead Gorgeous,
2719,"Haunting, The",11618.0
2720,Inspector Gadget,
2722,Deep Blue Sea,8914.0
2723,Mystery Men,
2724,Runaway Bride,4806.0
2725,Twin Falls Idaho,
2726,"Killing, The",9898.0
2727,Killer's Kiss,10056.0
2728,Spartacus,
2729,Lolita,9769.0
2730,Barry Lyndon,
2731,"400 Blows, The (Les quatre cents coups)",
2732,Jules and Jim (Jules et Jim),1310441.0
2733,Vibes,21185.0
2734,"Mosquito Coast, The",11120.0
2735,"Golden Child, The",
2736,Brighton Beach Memoirs,
2737,Assassination,
2738,Crimes of the Heart,48259.0
2739,"Color Purple, The",873.0
2740,"Kindred, The",48660.0
2741,No Mercy,
2742,Ménage (Tenue de soirée),3934.0
2743,Native Son,108312.0
2744,Otello,
2745,"Mission, The",575265.0
2746,Little Shop of Horrors,
2747,"Little Shop of Horrors, The",
2748,Allan Quatermain and the Lost City of Gold,9710.0
2749,"Morning After, The",
2750,Radio Days,
2751,From the Hip,
2752,Outrageous Fortune,20242.0
2754,Deadtime Stories,
2757,Frances,
2759,Dick,
2761,"Iron Giant, The",
2762,"Sixth Sense, The",
2763,"Thomas Crown Affair, The",
2764,"Thomas Crown Affair, The",
2765,"Acid House, The",
2766,"Adventures of Sebastian Cole, The",
2769,"Yards, The",
2770,Bowfinger,
2771,Brokedown Palace,
2772,Detroit Rock City,
2774,Better Than Chocolate,18212.0
2775,Head On,13817.0
2779,Heaven Can Wait,
2782,Pit and the Pendulum,47090.0
2784,"Masque of the Red Death, The",
2786,Haunted Honeymoon,
2787,Cat's Eye,
2788,Monty Python's And Now for Something Completely Different,
2789,Damien: Omen II,
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",
2791,Airplane!,
2792,Airplane II: The Sequel,
2793,"American Werewolf in Paris, An",9406.0
2794,European Vacation (aka National Lampoon's European Vacation),
2795,National Lampoon's Vacation,11153.0
2796,Funny Farm,14170.0
2797,Big,2280.0
2798,Problem Child,11077.0
2799,Problem Child 2,
2800,Little Nemo: Adventures in Slumberland,22611.0
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),
2802,Tequila Sunrise,10396.0
2803,"Pelican Brief, The",9944.0
2804,"Christmas Story, A",
2805,Mickey Blue Eyes,
2806,Teaching Mrs. Tingle,
2807,Universal Soldier: The Return,
2808,Universal Soldier,
2810,Perfect Blue,10494.0
2812,In Too Deep,22314.0
2813,"Source, The",51679.0
2815,Iron Eagle,11037.0
2816,Iron Eagle II,11955.0
2817,Aces: Iron Eagle III,
2818,Iron Eagle IV,28737.0
2819,Three Days of the Condor (3 Days of the Condor),
2820,Hamlet,427796.0
2822,Medicine Man,
2824,On the Ropes,
2826,"13th Warrior, The",
2827,"Astronaut's Wife, The",2900.0
2828,Dudley Do-Right,17709.0
2829,"Muse, The",37718.0
2835,Chill Factor,2162.0
2836,Outside Providence,14578.0
2837,Bedrooms & Hallways,
2839,West Beirut (West Beyrouth),
2840,Stigmata,10307.0
2841,Stir of Echoes,
2843,"Black Cat, White Cat (Crna macka, beli macor)",
2844,"Minus Man, The",
2846,"Adventures of Milo and Otis, The (Koneko monogatari)",
2847,Only Angels Have Wings,
2848,"Othello (Tragedy of Othello: The Moor of Venice, The)",
2851,Saturn 3,
2852,"Soldier's Story, A",26522.0
2856,I Saw What You Did,
2857,Yellow Submarine,
2858,American Beauty,
2859,Stop Making Sense,
2860,Blue Streak,
2861,For Love of the Game,
2862,Caligula,
2863,"Hard Day's Night, A",
2865,Sugar Town,142132.0
2866,"Buddy Holly Story, The",
2867,Fright Night,
2868,Fright Night Part II,
2870,Barefoot in the Park,
2871,Deliverance,
2872,Excalibur,
2874,"Pajama Game, The",
2875,Sommersby,
2876,Thumbelina,28032.0
2877,Tommy,11381.0
2878,Hell Night,
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),10975.0
2880,Armour of God (Long xiong hu di),
2881,Double Jeopardy,10398.0
2882,Jakob the Liar,2290.0
2883,Mumford,
2884,Dog Park,
2885,Guinevere,60994.0
2886,"Adventures of Elmo in Grouchland, The",
2887,Simon Sez,
2888,Drive Me Crazy,1489187.0
2889,"Mystery, Alaska",
2890,Three Kings,
2891,"Happy, Texas",24066.0
2892,New Rose Hotel,21430.0
2893,Plunkett & MaCleane,10381.0
2894,Romance,319.0
2896,Alvarez Kelly,
2897,And the Ship Sails On (E la nave va),
2898,"Dark Half, The",10349.0
2899,Gulliver's Travels,
2900,Monkey Shines,29787.0
2901,Phantasm,
2902,Psycho II,10576.0
2903,Psycho III,
2905,Sanjuro (Tsubaki Sanjûrô),288509.0
2906,Random Hearts,12618.0
2907,Superstar,12545.0
2908,Boys Don't Cry,226.0
2912,"Limey, The",10388.0
2915,Risky Business,
2916,Total Recall,861.0
2917,Body Heat,
2918,Ferris Bueller's Day Off,9377.0
2919,"Year of Living Dangerously, The",
2921,High Plains Drifter,11901.0
2922,Hang 'Em High,
2924,Drunken Master (Jui kuen),66018.0
2925,"Conformist, The (Conformista, Il)",
2926,Hairspray,
2927,Brief Encounter,
2928,"Razor's Edge, The",
2929,Reds,
2930,Return with Honor,
2931,Time of the Gypsies (Dom za vesanje),
2932,Days of Heaven,
2935,"Lady Eve, The",
2936,Sullivan's Travels,
2937,"Palm Beach Story, The",
2939,Niagara,
2940,Gilda,
2941,South Pacific,1212321.0
2942,Flashdance,
2943,Indochine,
2944,"Dirty Dozen, The",
2946,Help!,
2947,Goldfinger,
2948,From Russia with Love,657.0
2949,Dr. No,646.0
2950,"Blue Lagoon, The",5689.0
2951,"Fistful of Dollars, A (Per un pugno di dollari)",
2952,Sydney (Hard Eight),
2953,Home Alone 2: Lost in New York,772.0
2956,Someone to Watch Over Me,
2959,Fight Club,
2961,"Story of Us, The",
2962,Fever Pitch,
2964,Julien Donkey-Boy,
2965,"Omega Code, The",
2966,"Straight Story, The",
2967,"Bad Seed, The",532814.0
2968,Time Bandits,
2969,"Man and a Woman, A (Un homme et une femme)",
2970,Fitzcarraldo,
2971,All That Jazz,
2972,Red Sorghum (Hong gao liang),
2973,Crimes and Misdemeanors,
2974,Bats,10496.0
2975,"Best Man, The",
2976,Bringing Out the Dead,8649.0
2977,Crazy in Alabama,
2978,Three to Tango,10563.0
2979,Body Shots,14484.0
2982,"Guardian, The",
2983,"Ipcress File, The",
2984,On Any Sunday,
2985,RoboCop,5548.0
2986,RoboCop 2,
2987,Who Framed Roger Rabbit?,
2988,Melvin and Howard,38772.0
2989,For Your Eyes Only,699.0
2990,Licence to Kill,709.0
2991,Live and Let Die,
2992,Rawhead Rex,
2993,Thunderball,660.0
2995,House on Haunted Hill,
2996,Music of the Heart,
2997,Being John Malkovich,
3000,Princess Mononoke (Mononoke-hime),
3002,My Best Fiend (Mein liebster Feind),8672.0
3003,Train of Life (Train de vie),
3004,"Bachelor, The",
3005,"Bone Collector, The",
3006,"Insider, The",
3007,American Movie,
3008,Last Night,
3010,Rosetta,11489.0
3011,"They Shoot Horses, Don't They?",
3013,Bride of Re-Animator,
3014,Bustin' Loose,
3015,Coma,11223.0
3016,Creepshow,16281.0
3017,Creepshow 2,
3018,Re-Animator,1694.0
3019,Drugstore Cowboy,
3020,Falling Down,
3021,"Funhouse, The",
3022,"General, The",961.0
3024,Piranha,
3028,"Taming of the Shrew, The",
3029,Nighthawks,
3030,Yojimbo,11878.0
3031,Repossessed,11510.0
3032,"Omega Man, The",
3033,Spaceballs,
3034,Robin Hood,203121.0
3035,Mister Roberts,
3036,"Quest for Fire (Guerre du feu, La)",62204.0
3037,Little Big Man,
3038,"Face in the Crowd, A",21849.0
3039,Trading Places,
3040,Meatballs,
3041,Meatballs Part II,
3042,Meatballs III,
3043,Meatballs 4,
3044,Dead Again,
3045,Peter's Friends,
3046,"Incredibly True Adventure of Two Girls in Love, The",29371.0
3048,Under the Rainbow,47941.0
3051,Anywhere But Here,
3052,Dogma,1832.0
3053,"Messenger: The Story of Joan of Arc, The",
3054,Pokémon: The First Movie,10228.0
3055,Felicia's Journey,
3056,Oxygen,471498.0
3057,Where's Marlowe?,144953.0
3060,"Commitments, The",11663.0
3061,Holiday Inn,13485.0
3062,"Longest Day, The",
3063,Poison Ivy,
3064,Poison Ivy: New Seduction,
3066,Tora! Tora! Tora!,
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),
3068,"Verdict, The",
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",
3071,Stand and Deliver,
3072,Moonstruck,
3073,"Sandpiper, The",
3074,Jeremiah Johnson,
3075,Repulsion,
3076,Irma la Douce,
3077,42 Up,
3078,Liberty Heights,
3079,Mansfield Park,
3081,Sleepy Hollow,2668.0
3082,"World Is Not Enough, The",36643.0
3083,All About My Mother (Todo sobre mi madre),
3086,Babes in Toyland,
3087,Scrooged,
3088,Harvey,
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),
3090,Matewan,
3091,Kagemusha,11953.0
3093,McCabe & Mrs. Miller,29005.0
3094,Maurice,
3095,"Grapes of Wrath, The",
3096,My Man Godfrey,52470.0
3097,"Shop Around the Corner, The",
3098,"Natural, The",
3099,Shampoo,
3100,"River Runs Through It, A",293.0
3101,Fatal Attraction,
3102,Jagged Edge,12235.0
3103,Stanley & Iris,
3104,Midnight Run,9013.0
3105,Awakenings,
3106,Come See the Paradise,
3107,Backdraft,
3108,"Fisher King, The",
3109,"River, The",383356.0
3111,Places in the Heart,
3112,'night Mother,
3113,End of Days,9946.0
3114,Toy Story 2,863.0
3115,Flawless,13195.0
3117,Ride with the Devil,
3120,"Distinguished Gentleman, The",
3125,"End of the Affair, The",20024.0
3127,Holy Smoke,13787.0
3129,Sweet and Lowdown,
3130,Bonfire of the Vanities,9586.0
3132,Daddy Long Legs,33218.0
3134,Grand Illusion (La grande illusion),
3135,"Great Santini, The",
3138,Stealing Home,
3141,"Two Jakes, The",
3142,U2: Rattle and Hum,
3143,Hell in the Pacific,31681.0
3145,Cradle Will Rock,
3146,Deuce Bigalow: Male Gigolo,
3147,"Green Mile, The",
3148,"Cider House Rules, The",
3150,"War Zone, The",42739.0
3152,"Last Picture Show, The",
3153,"7th Voyage of Sinbad, The",15515.0
3155,Anna and the King,
3156,Bicentennial Man,
3157,Stuart Little,
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",
3159,Fantasia 2000,
3160,Magnolia,
3161,Onegin,
3162,Simpatico,
3163,Topsy-Turvy,
3165,Boiling Point,
3167,Carnal Knowledge,36492.0
3168,Easy Rider,624.0
3169,The Falcon and the Snowman,
3171,Room at the Top,43103.0
3173,Any Given Sunday,
3174,Man on the Moon,1850.0
3175,Galaxy Quest,
3176,"Talented Mr. Ripley, The",1213.0
3177,Next Friday,10471.0
3178,"Hurricane, The",10400.0
3179,Angela's Ashes,
3181,Titus,
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",
3183,"Third Miracle, The",
3185,Snow Falling on Cedars,10219.0
3186,"Girl, Interrupted",
3189,My Dog Skip,
3190,Supernova,
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",
3194,"Way We Were, The",10236.0
3196,Stalag 17,632.0
3197,"Presidio, The",
3198,Papillon,
3200,"Last Detail, The",14886.0
3201,Five Easy Pieces,26617.0
3203,Dead Calm,
3204,"Boys from Brazil, The",
3206,Against All Odds,
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),
3210,Fast Times at Ridgemont High,
3211,"Cry in the Dark, A",
3213,Batman: Mask of the Phantasm,14919.0
3214,American Flyers,
3217,"Star Is Born, A",332562.0
3219,Pacific Heights,
3221,"Draughtsman's Contract, The",
3223,"Zed & Two Noughts, A",33078.0
3224,Woman in the Dunes (Suna no onna),16672.0
3225,Down to You,
3230,"Odessa File, The",21489.0
3235,Where the Buffalo Roam,13005.0
3238,Eye of the Beholder,18681.0
3240,"Big Tease, The",20468.0
3241,"Cup, The (Phörpa)",
3243,Encino Man,
3244,"Goodbye Girl, The",14741.0
3246,Malcolm X,1883.0
3247,Sister Act,
3248,Sister Act 2: Back in the Habit,
3249,"Hand That Rocks the Cradle, The",1362315.0
3250,Alive,
3251,Agnes of God,
3252,Scent of a Woman,9475.0
3253,Wayne's World,8872.0
3254,Wayne's World 2,8873.0
3255,"League of Their Own, A",
3256,Patriot Games,9869.0
3257,"Bodyguard, The",619.0
3258,Death Becomes Her,
3259,Far and Away,
3260,Howards End,
3261,Singles,
3262,Twin Peaks: Fire Walk with Me,
3263,White Men Can't Jump,
3264,Buffy the Vampire Slayer,
3265,Hard-Boiled (Lat sau san taam),11782.0
3266,Man Bites Dog (C'est arrivé près de chez vous),
3267,"Mariachi, El",
3268,Stop! Or My Mom Will Shoot,
3269,Forever Young,
3270,"Cutting Edge, The",
3271,Of Mice and Men,
3272,Bad Lieutenant,
3273,Scream 3,
3274,Single White Female,
3275,"Boondock Saints, The",
3276,Gun Shy,
3280,"Baby, The",
3281,"Brandon Teena Story, The",
3283,Minnie and Moskowitz,
3284,They Might Be Giants,27841.0
3285,"Beach, The",
3286,Snow Day,15489.0
3287,"Tigger Movie, The",15655.0
3289,Not One Less (Yi ge dou bu neng shao),
3294,Eaten Alive,
3295,Raining Stones,
3296,To Sir with Love,25934.0
3298,Boiler Room,14181.0
3299,Hanging Up,10385.0
3300,Pitch Black,
3301,"Whole Nine Yards, The",2069.0
3302,Beautiful People,
3303,Black Tar Heroin: The Dark End of the Street,
3306,"Circus, The",
3307,City Lights,901.0
3308,"Flamingo Kid, The",
3310,"Kid, The",38575.0
3313,Class Reunion,
3315,Happy Go Lovely,
3316,Reindeer Games,
3317,Wonder Boys,11004.0
3323,Chain of Fools,
3324,Drowning Mona,25166.0
3325,"Next Best Thing, The",1831.0
3326,What Planet Are You From?,10416.0
3327,Beyond the Mat,14271.0
3328,Ghost Dog: The Way of the Samurai,
3329,The Year My Voice Broke,
3330,Splendor in the Grass,
3331,My Tutor,2193.0
3334,Key Largo,11016.0
3338,For All Mankind,20423.0
3341,Born Yesterday,24481.0
3342,Birdy,11296.0
3344,Blood Feast,
3345,"Charlie, the Lonesome Cougar",57855.0
3347,Never Cry Wolf,
3350,"Raisin in the Sun, A",
3353,"Closer You Get, The",
3354,Mission to Mars,
3355,"Ninth Gate, The",
3357,East-West (Est-ouest),
3358,Defending Your Life,
3359,Breaking Away,
3360,Hoosiers (a.k.a. Best Shot),
3361,Bull Durham,
3362,Dog Day Afternoon,
3363,American Graffiti,
3364,"Asphalt Jungle, The",
3365,"Searchers, The",
3368,"Big Country, The",12501.0
3370,Betrayed,
3372,"Bridge at Remagen, The",
3374,Daughters of the Dust,
3378,"Ogre, The (Unhold, Der)",
3379,On the Beach,
3384,"Taking of Pelham One Two Three, The",
3385,Volunteers,
3386,JFK,
3387,Who's Harry Crumb?,
3388,Harry and the Hendersons,
3389,Let's Get Harry,32031.0
3390,Shanghai Surprise,
3391,Who's That Girl?,26827.0
3392,She-Devil,11157.0
3393,Date with an Angel,
3394,Blind Date,
3395,Nadine,
3396,"Muppet Movie, The",
3397,"Great Muppet Caper, The",
3398,"Muppets Take Manhattan, The",11899.0
3400,We're Back! A Dinosaur's Story,18890.0
3401,Baby... Secret of the Lost Legend,19736.0
3402,Turtle Diary,123047.0
3403,Raise the Titanic,24575.0
3404,Titanic,597.0
3405,"Night to Remember, A",10971.0
3406,Captain Horatio Hornblower R.N.,23928.0
3408,Erin Brockovich,
3409,Final Destination,574475.0
3410,Soft Fruit,117259.0
3412,"Bear, The (Ours, L')",289599.0
3414,Love Is a Many-Splendored Thing,
3415,"Mirror, The (Zerkalo)",248415.0
3417,"Crimson Pirate, The",11570.0
3418,Thelma & Louise,
3420,...And Justice for All,
3421,Animal House,8469.0
3422,She's Gotta Have It,27995.0
3423,School Daze,
3424,Do the Right Thing,
3425,Mo' Better Blues,
3426,Jungle Fever,
3428,"Champ, The",30547.0
3429,Creature Comforts,
3430,Death Wish,
3431,Death Wish 2,
3432,Death Wish 3,
3433,Death Wish 4: The Crackdown,
3434,Death Wish 5: The Face of Death,
3435,Double Indemnity,
3436,Dying Young,
3438,Teenage Mutant Ninja Turtles,
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,
3440,Teenage Mutant Ninja Turtles III,
3441,Red Dawn,
3442,Band of the Hand,
3444,Bloodsport,
3445,Eyes of Laura Mars,
3446,Funny Bones,
3447,"Good Earth, The",
3448,"Good Morning, Vietnam",
3449,"Good Mother, The",
3450,Grumpy Old Men,11520.0
3451,Guess Who's Coming to Dinner,1879.0
3452,Romeo Must Die,2085.0
3453,Here on Earth,
3454,Whatever It Takes,
3455,Buddy Boy,
3456,"Color of Paradise, The (Rang-e khoda)",
3459,Gothic,
3461,Lord of the Flies,
3462,Modern Times,
3466,Heart and Souls,
3467,Hud,
3468,"Hustler, The",990.0
3469,Inherit the Wind,
3470,Dersu Uzala,9764.0
3471,Close Encounters of the Third Kind,840.0
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000),42237.0
3474,Retroactive,26689.0
3475,"Place in the Sun, A",25673.0
3476,Jacob's Ladder,2291.0
3477,Empire Records,13531.0
3478,"Bamba, La",16620.0
3479,Ladyhawke,526.0
3480,Lucas,13346.0
3481,High Fidelity,
3483,"Road to El Dorado, The",10501.0
3484,"Skulls, The",
3489,Hook,879.0
3492,"Son of the Sheik, The",85689.0
3494,True Grit,17529.0
3496,Madame Sousatzka,
3497,Max Dugan Returns,1793.0
3498,Midnight Express,
3499,Misery,
3500,Mr. Saturday Night,54087.0
3501,Murphy's Romance,34322.0
3502,My Life,
3503,Solaris (Solyaris),
3504,Network,
3505,No Way Out,10083.0
3506,North Dallas Forty,
3507,"Odd Couple, The",
3508,"Outlaw Josey Wales, The",
3510,Frequency,
3511,Ready to Rumble,
3512,Return to Me,
3513,Rules of Engagement,
3514,Joe Gould's Secret,
3515,Me Myself I,
3516,"Bell, Book and Candle",
3519,Force 10 from Navarone,
3521,Mystery Train,
3524,Arthur,
3525,Bachelor Party,
3526,Parenthood,
3527,Predator,
3528,"Prince of Tides, The",
3529,"Postman Always Rings Twice, The",25736.0
3531,All the Vermeers in New York,
3534,28 Days,170.0
3535,American Psycho,1359.0
3536,Keeping the Faith,
3537,Where the Money Is,
3538,East is East,
3539,"Filth and the Fury, The",
3543,Diner,
3544,Shakes the Clown,
3545,Cabaret,10784.0
3546,What Ever Happened to Baby Jane?,
3548,Auntie Mame,16347.0
3549,Guys and Dolls,
3550,The Hunger,
3551,Marathon Man,
3552,Caddyshack,11977.0
3553,Gossip,
3554,Love and Basketball,14736.0
3555,U-571,
3556,"Virgin Suicides, The",1443.0
3557,Jennifer 8,
3559,Limelight,
3563,"Crow: Salvation, The",
3564,"Flintstones in Viva Rock Vegas, The",
3565,Where the Heart Is,10564.0
3566,"Big Kahuna, The",15723.0
3567,Bossa Nova,1461730.0
3568,Smiling Fish and Goat on Fire,
3569,"Idiots, The (Idioterne)",752908.0
3571,Time Code,934648.0
3572,Carnosaur,39283.0
3573,Carnosaur 2,65460.0
3574,Carnosaur 3: Primal Species,55667.0
3576,"Hidden, The",12476.0
3577,Two Moon Junction,5241.0
3578,Gladiator,
3580,Up at the Villa,47724.0
3581,Human Traffic,11129.0
3584,Breathless,
3586,The Idolmaker,42159.0
3587,Inferno,
3590,"Lords of Flatbush, The",38925.0
3591,Mr. Mom,
3592,"Time Masters (Maîtres du temps, Les)",
3593,Battlefield Earth,
3594,Center Stage,
3596,Screwed,
3597,Whipped,
3598,Hamlet,427796.0
3599,Anchors Aweigh,
3604,Gypsy,
3606,On the Town,31516.0
3608,Pee-wee's Big Adventure,
3609,Regret to Inform,
3614,Honeymoon in Vegas,
3615,Dinosaur,
3616,Loser,
3617,Road Trip,
3618,Small Time Crooks,
3619,"Hollywood Knights, The",
3622,"Twelve Chairs, The",
3623,Mission: Impossible II,
3624,Shanghai Noon,8584.0
3625,Better Living Through Circuitry,47295.0
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women),
3627,Carnival of Souls,
3628,Flying Tigers,29372.0
3629,"Gold Rush, The",
3632,Monsieur Verdoux,30588.0
3633,On Her Majesty's Secret Service,
3634,Seven Days in May,
3635,"Spy Who Loved Me, The",
3637,Vagabond (Sans toit ni loi),
3638,Moonraker,
3639,"Man with the Golden Gun, The",
3640,"King in New York, A",
3641,"Woman of Paris, A",
3643,"Fighting Seabees, The",
3646,Big Momma's House,
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The)",
3649,American Gigolo,
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi)",
3653,"Endless Summer, The",
3654,"Guns of Navarone, The",10911.0
3655,Blow-Out (La grande bouffe),
3658,Quatermass and the Pit,26912.0
3660,Puppet Master,
3661,Puppet Master II,
3662,Puppet Master III: Toulon's Revenge,26956.0
3663,Puppet Master 4,26957.0
3664,Puppet Master 5: The Final Chapter,
3667,Rent-A-Cop,
3668,Romeo and Juliet,
3669,Stay Tuned,23939.0
3671,Blazing Saddles,11072.0
3672,Benji,495193.0
3673,Benji the Hunted,21299.0
3674,For the Love of Benji,38802.0
3675,White Christmas,
3676,Eraserhead,
3677,Baraka,
3678,"Man with the Golden Arm, The",
3679,"Decline of Western Civilization, The",21137.0
3680,"Decline of Western Civilization Part II: The Metal Years, The",36724.0
3681,For a Few Dollars More (Per qualche dollaro in più),
3682,Magnum Force,
3683,Blood Simple,
3684,"Fabulous Baker Boys, The",
3685,Prizzi's Honor,2075.0
3686,Flatliners,
3687,Light Years (Gandahar),
3688,Porky's,
3689,Porky's II: The Next Day,
3690,Porky's Revenge,
3691,Private School,
3692,Class of Nuke 'Em High,
3693,"Toxic Avenger, The",
3694,"Toxic Avenger, Part II, The",
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The",
3696,Night of the Creeps,
3697,Predator 2,
3698,"Running Man, The",798645.0
3699,Starman,
3700,"Brother from Another Planet, The",
3701,Alien Nation,
3702,Mad Max,
3703,"Road Warrior, The (Mad Max 2)",
3704,Mad Max Beyond Thunderdome,
3705,Bird on a Wire,
3706,Angel Heart,
3707,9 1/2 Weeks (Nine 1/2 Weeks),
3708,Firestarter,
3709,Sleepwalkers,
3710,Action Jackson,
3711,Sarafina!,35936.0
3712,Soapdish,25562.0
3713,"Long Walk Home, The",51763.0
3714,Clara's Heart,
3715,Burglar,38921.0
3716,Fatal Beauty,35463.0
3717,Gone in 60 Seconds,
3719,Love's Labour's Lost,405802.0
3720,Sunshine,
3723,Hamlet,427796.0
3724,Coming Home,1022145.0
3725,American Pop,29204.0
3726,Assault on Precinct 13,
3727,Near Dark,11879.0
3728,One False Move,21128.0
3729,Shaft,
3730,"Conversation, The",592.0
3731,Cutter's Way,
3732,"Fury, The",12611.0
3733,"Paper Chase, The",
3735,Serpico,
3736,"Ace in the Hole (Big Carnival, The)",
3737,Lonely Are the Brave,
3738,"Sugarland Express, The",
3739,Trouble in Paradise,
3740,Big Trouble in Little China,6978.0
3741,Badlands,
3742,Battleship Potemkin,
3743,Boys and Girls,10571.0
3744,Shaft,
3745,Titan A.E.,
3746,Butterfly (La lengua de las mariposas),
3747,Jesus' Son,
3751,Chicken Run,
3752,"Me, Myself & Irene",
3753,"Patriot, The",
3754,"Adventures of Rocky and Bullwinkle, The",
3755,"Perfect Storm, The",
3756,"Golden Bowl, The",
3758,Communion,
3760,"Kentucky Fried Movie, The",11598.0
3761,"Blood In, Blood Out",566228.0
3763,F/X,9873.0
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),
3765,"Hot Spot, The",
3766,Missing in Action,
3767,Missing in Action 2: The Beginning,12764.0
3768,Braddock: Missing in Action III,
3769,Thunderbolt and Lightfoot,
3770,Dreamscape,
3771,The Golden Voyage of Sinbad,17897.0
3773,House Party,
3774,House Party 2,
3783,Croupier,
3784,"Kid, The",38575.0
3785,Scary Movie,1273221.0
3786,But I'm a Cheerleader,20770.0
3787,Shower (Xizao),
3788,Blow-Up (Blowup),
3789,"Pawnbroker, The",
3790,Groove,11688.0
3791,Footloose,1788.0
3792,Duel in the Sun,32275.0
3793,X-Men,246655.0
3794,Chuck & Buck,
3795,"Five Senses, The",
3797,"In Crowd, The",
3798,What Lies Beneath,
3799,Pokémon the Movie 2000,12599.0
3801,Anatomy of a Murder,93.0
3802,Freejack,9278.0
3806,Mackenna's Gold,
3807,Sinbad and the Eye of the Tiger,11940.0
3808,"Two Women (Ciociara, La)",
3809,What About Bob?,10276.0
3810,White Sands,19380.0
3811,Breaker Morant,
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,
3813,Interiors,
3814,Love and Death,11686.0
3816,"Official Story, The (La historia oficial)",
3819,Tampopo,
3821,Nutty Professor II: The Klumps,
3822,"Girl on the Bridge, The (Fille sur le pont, La)",
3823,Wonderland,
3824,Autumn in New York,10641.0
3825,Coyote Ugly,
3826,Hollow Man,
3827,Space Cowboys,5551.0
3830,Psycho Beach Party,
3831,Saving Grace,
3832,"Black Sabbath (Tre volti della paura, I)",28043.0
3833,"Brain That Wouldn't Die, The",
3834,Bronco Billy,21866.0
3835,"Crush, The",
3836,Kelly's Heroes,
3837,Phantasm II,15158.0
3838,Phantasm III: Lord of the Dead,16139.0
3839,Phantasm IV: Oblivion,
3840,Pumpkinhead,
3841,Air America,
3843,Sleepaway Camp,
3844,Steel Magnolias,10860.0
3845,And God Created Woman (Et Dieu... créa la femme),
3846,Easy Money,18391.0
3847,"Ilsa, She Wolf of the SS",
3849,The Spiral Staircase,139198.0
3851,I'm the One That I Want,
3852,"Tao of Steve, The",
3855,"Affair of Love, An (Liaison pornographique, Une)",
3857,Bless the Child,
3858,Cecil B. DeMented,
3859,"Eyes of Tammy Faye, The",
3861,"Replacements, The",
3862,About Adam,
3863,"Cell, The",
3864,Godzilla 2000 (Gojira ni-sen mireniamu),
3865,"Original Kings of Comedy, The",23618.0
3868,"Naked Gun: From the Files of Police Squad!, The",37136.0
3869,"Naked Gun 2 1/2: The Smell of Fear, The",37137.0
3870,Our Town,82781.0
3871,Shane,
3872,"Suddenly, Last Summer",14698.0
3873,Cat Ballou,
3877,Supergirl,
3879,"Art of War, The",11398.0
3882,Bring It On,1588.0
3884,"Crew, The",1168190.0
3888,Skipped Parts,41282.0
3889,Highlander: Endgame (Highlander IV),
3893,Nurse Betty,
3894,Solas,
3895,"Watcher, The",10685.0
3896,"Way of the Gun, The",1619.0
3897,Almost Famous,
3898,Bait,
3899,Circus,
3900,Crime and Punishment in Suburbia,46119.0
3901,Duets,
3906,Under Suspicion,26850.0
3908,Urban Legends: Final Cut,12212.0
3909,Woman on Top,14629.0
3910,Dancer in the Dark,16.0
3911,Best in Show,13785.0
3912,Beautiful,
3914,"Broken Hearts Club, The",1254558.0
3915,Girlfight,
3916,Remember the Titans,
3917,Hellraiser,
3918,Hellbound: Hellraiser II,
3919,Hellraiser III: Hell on Earth,
3920,"Faraway, So Close (In weiter Ferne, so nah!)",10434.0
3922,Bikini Beach,
3925,Stranger Than Paradise,410051.0
3926,Voyage to the Bottom of the Sea,2160.0
3927,Fantastic Voyage,2161.0
3928,Abbott and Costello Meet Frankenstein,3073.0
3929,"Bank Dick, The",
3930,"Creature from the Black Lagoon, The",
3932,"Invisible Man, The",570670.0
3933,"Killer Shrews, The",
